timestamp,module,worker_id,search_status,mfs_id,status,code,paths
2025.02.06 07:01:36.004,MF2,G42040678,finished,1847067,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:36.222,MF2,G42040678,finished,1847078,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:36.426,MF2,G42040678,finished,1847109,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:36.426,MF2,G42040678,finished,1847085,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:36.629,MF2,G42040678,finished,1847110,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:37.318,MF2,G42040678,finished,1847019,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:37.521,MF2,G42040678,finished,1847040,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:37.725,MF2,G42040678,finished,1847097,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:37.928,MF2,G42040678,finished,1847085,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:38.146,MF2,G42040678,finished,1847060,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:38.475,MF2,G42041059,finished,1847050,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:38.537,MF2,G42041059,finished,1847045,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:38.740,MF2,G42041059,finished,1847103,true,0,"[{'from': '101001', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:38.959,MF2,G42041059,finished,1847041,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:39.240,MF2,G42041059,finished,1847046,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:39.350,MF2,G42041059,finished,1847027,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:39.584,MF2,G42041059,finished,1847024,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:39.772,MF2,G42041059,finished,1847022,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:39.975,MF2,G42041059,finished,1847130,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1725'}, {'from': '1725', 'to': '1726'}]"
2025.02.06 07:01:40.178,MF2,G42041059,finished,1847129,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1725'}, {'from': '1725', 'to': '1726'}]"
2025.02.06 07:01:40.381,MF2,G42041059,finished,1847099,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:40.584,MF2,G42041059,finished,1847084,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:40.787,MF2,G42041059,finished,1847052,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:41.147,MF2,G42041059,finished,1847092,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:41.194,MF2,G42041059,finished,1847035,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:41.412,MF2,G42041059,finished,1847023,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:41.631,MF2,G42041059,finished,1847101,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:41.819,MF2,G42041059,finished,1847032,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:42.022,MF2,G42041059,finished,1847105,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:42.725,MF2,G42041059,finished,1847044,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:42.928,MF2,G42041059,finished,1847079,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:43.131,MF2,G42041059,finished,1847015,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:43.350,MF2,G42041059,finished,1847053,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:43.538,MF2,G42041059,finished,1847111,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:43.741,MF2,G42041059,finished,1847056,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:43.944,MF2,G42041059,finished,1847068,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:44.147,MF2,G42041059,finished,1847029,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:44.350,MF2,G42041059,finished,1847067,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:44.569,MF2,G42041059,finished,1847078,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:44.756,MF2,G42041059,finished,1847109,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:44.772,MF2,G42041059,finished,1847085,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:44.975,MF2,G42041059,finished,1847110,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:45.163,MF2,G42041059,finished,1847019,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:45.366,MF2,G42041059,finished,1847040,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:45.569,MF2,G42041059,finished,1847097,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:45.772,MF2,G42041059,finished,1847085,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:45.975,MF2,G42041059,finished,1847060,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:46.335,MF2,G42041220,finished,1847050,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:46.382,MF2,G42041220,finished,1847045,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:46.600,MF2,G42041220,finished,1847103,true,0,"[{'from': '101001', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:46.788,MF2,G42041220,finished,1847041,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:47.085,MF2,G42041220,finished,1847046,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:47.210,MF2,G42041220,finished,1847027,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:47.413,MF2,G42041220,finished,1847024,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:48.132,MF2,G42041220,finished,1847022,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:48.335,MF2,G42041220,finished,1847130,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1725'}, {'from': '1725', 'to': '1726'}]"
2025.02.06 07:01:48.554,MF2,G42041220,finished,1847129,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1725'}, {'from': '1725', 'to': '1726'}]"
2025.02.06 07:01:48.741,MF2,G42041220,finished,1847099,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:48.960,MF2,G42041220,finished,1847084,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:49.148,MF2,G42041220,finished,1847052,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:49.507,MF2,G42041220,finished,1847092,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:49.554,MF2,G42041220,finished,1847035,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:49.773,MF2,G42041220,finished,1847023,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:49.960,MF2,G42041220,finished,1847101,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:50.163,MF2,G42041220,finished,1847032,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:50.366,MF2,G42041220,finished,1847105,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:50.570,MF2,G42041220,finished,1847044,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:50.788,MF2,G42041220,finished,1847079,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:50.976,MF2,G42041220,finished,1847015,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:51.195,MF2,G42041220,finished,1847053,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:51.398,MF2,G42041220,finished,1847111,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:51.601,MF2,G42041220,finished,1847056,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:51.820,MF2,G42041220,finished,1847068,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:52.007,MF2,G42041220,finished,1847029,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:52.210,MF2,G42041220,finished,1847067,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:52.429,MF2,G42041220,finished,1847078,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:52.634,MF2,G42041220,finished,1847109,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:52.650,MF2,G42041220,finished,1847085,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:52.837,MF2,G42041220,finished,1847110,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:53.573,MF2,G42041220,finished,1847019,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:53.761,MF2,G42041220,finished,1847040,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:53.980,MF2,G42041220,finished,1847097,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:54.183,MF2,G42041220,finished,1847085,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:54.386,MF2,G42041220,finished,1847060,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:54.730,MF2,G42041364,finished,1847050,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:54.792,MF2,G42041364,finished,1847045,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:55.011,MF2,G42041364,finished,1847041,true,0,"[{'from': '101002', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:55.214,MF2,G42041364,finished,1847103,true,0,"[{'from': '101001', 'to': '101100'}, {'from': '101100', 'to': '1110'}, {'from': '1110', 'to': '1118'}, {'from': '1118', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:55.495,MF2,G42041364,finished,1847129,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1725'}, {'from': '1725', 'to': '1726'}]"
2025.02.06 07:01:55.605,MF2,G42041364,finished,1847027,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:55.808,MF2,G42041364,finished,1847099,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:56.011,MF2,G42041364,finished,1847084,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:56.214,MF2,G42041364,finished,1847046,true,0,"[{'from': '102003', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:56.418,MF2,G42041364,finished,1847130,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1725'}, {'from': '1725', 'to': '1726'}]"
2025.02.06 07:01:56.621,MF2,G42041364,finished,1847022,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:56.824,MF2,G42041364,finished,1847024,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:57.043,MF2,G42041364,finished,1847052,true,0,"[{'from': '102004', 'to': '102100'}, {'from': '102100', 'to': '1210'}, {'from': '1210', 'to': '1218'}, {'from': '1218', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:57.371,MF2,G42041364,finished,1847092,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:57.433,MF2,G42041364,finished,1847035,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:57.638,MF2,G42041364,finished,1847023,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:57.841,MF2,G42041364,finished,1847101,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:58.044,MF2,G42041364,finished,1847032,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:58.247,MF2,G42041364,finished,1847105,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:58.951,MF2,G42041364,finished,1847044,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:59.154,MF2,G42041364,finished,1847079,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:59.372,MF2,G42041364,finished,1847015,true,0,"[{'from': '103006', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:59.576,MF2,G42041364,finished,1847053,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
2025.02.06 07:01:59.779,MF2,G42041364,finished,1847111,true,0,"[{'from': '103005', 'to': '103100'}, {'from': '103100', 'to': '1310'}, {'from': '1310', 'to': '1318'}, {'from': '1318', 'to': '1715'}, {'from': '1715', 'to': '1716'}]"
